article_id,entity,entity_type,topic,sentiment
1296929,Spain,GPE,6,0.9776
1296929,Balearic Islands,LOC,6,0.9776
1296929,the Mediterranean Sea,LOC,6,0.9776
1296929,Associated Press,ORG,6,0.9776
1296929,The U.S. Justice Department,ORG,6,0.9776
1296929,Washington,GPE,6,0.9776
1296929,U.S.,GPE,6,0.9776
1296929,Superyachtfan.com,ORG,6,0.9776
1296929,78-meter,QUANTITY,6,0.9776
1296929,Cook Islands,LOC,6,0.9776
1296929,$120 million,MONEY,6,0.9776
1296929,Viktor Vekselberg,PERSON,6,0.9776
1296929,Putin,PERSON,6,0.9776
1296929,Moscow,GPE,6,0.9776
1296929,Renova Group,ORG,6,0.9776
1296929,U.S. Treasury Department,ORG,6,0.9776
1296929,Vekselberg,PERSON,6,0.9776
1296929,the United States,GPE,6,0.9776
1296929,American,NORP,6,0.9776
1296929,Ukrainian,NORP,6,0.9776
1296929,post-Soviet,NORP,6,0.9776
1296929,Vekselberg,PERSON,6,0.9776
1296929,Tango,ORG,6,0.9776
1296929,2011,DATE,6,0.9776
1296929,Vekselberg,PERSON,6,0.9776
1296929,U.S.,GPE,6,0.9776
1296929,2018,DATE,6,0.9776
1296929,December 2020,DATE,6,0.9776
1296929,Maldives,GPE,6,0.9776
1296929,first,ORDINAL,6,0.9776
1296929,U.S.,GPE,6,0.9776
1296929,U.S.,GPE,6,0.9776
1296929,Merrick Garland,PERSON,6,0.9776
1296929,U.S.,GPE,6,0.9776
1296929,Treasury,ORG,6,0.9776
1296929,Janet Yellen,PERSON,6,0.9776
1296929,Russian Elites,ORG,6,0.9776
1296929,Russia,GPE,6,0.9776
1296929,Ukraine,GPE,6,0.9776
1296929,late February,DATE,6,0.9776
1296929,Garland,PERSON,6,0.9776
1296929,Russian,NORP,6,0.9776
1296929,Vekselberg,PERSON,6,0.9776
1296929,U.S.,GPE,6,0.9776
1296929,New York,GPE,6,0.9776
1296929,Connecticut,GPE,6,0.9776
1296929,Robert Mueller's,PERSON,6,0.9776
1296929,Russian,NORP,6,0.9776
1296929,2016,DATE,6,0.9776
1296929,U.S.,GPE,6,0.9776
1296929,American,NORP,6,0.9776
1296929,Andrew Intrater,PERSON,6,0.9776
1296929,New York,GPE,6,0.9776
1296929,Columbus Nova,ORG,6,0.9776
1296929,Vekselberg,PERSON,6,0.9776
1296929,Intrater,ORG,6,0.9776
1296929,Stormy Daniels,ORG,6,0.9776
1296929,"500,000",MONEY,6,0.9776
1296929,Columbus Nova,ORG,6,0.9776
1296929,Donald Trump's,PERSON,6,0.9776
1296929,Michael Cohen,PERSON,6,0.9776
1296929,Columbus Nova,ORG,6,0.9776
1296929,Vekselberg,PERSON,6,0.9776
1296929,Cohen,PERSON,6,0.9776
1296929,Vekselberg,PERSON,6,0.9776
1296929,Intrater,ORG,6,0.9776
1296929,Cohen,PERSON,6,0.9776
1296929,Trump Tower,FAC,6,0.9776
1296929,one,CARDINAL,6,0.9776
1296929,Trump,ORG,6,0.9776
1296929,Russians,NORP,6,0.9776
1296929,Trump,ORG,6,0.9776
1296929,2016,DATE,6,0.9776
1296929,64-year-old,DATE,6,0.9776
1296929,Vekselberg,PERSON,6,0.9776
1296929,Renova Group,ORG,6,0.9776
1296929,more than three decades ago,DATE,6,0.9776
1296929,United Co. Rusal,ORG,6,0.9776
1296929,Russia,GPE,6,0.9776
1296929,Vekselberg,PERSON,6,0.9776
1296929,U.S.,GPE,6,0.9776
1296929,2018,DATE,6,0.9776
1296929,March of this year,DATE,6,0.9776
1296929,Ukraine,GPE,6,0.9776
1296929,Vekselberg,PERSON,6,0.9776
1296929,the United Kingdom,GPE,6,0.9776
1296929,Cook Islands,LOC,6,0.9776
1296929,British Virgin Islands,GPE,6,0.9776
1296929,Panama,GPE,6,0.9776
1296929,the Civil Guard,ORG,6,0.9776
1296929,The U.S. Justice Department,ORG,6,0.9776
1296929,KleptoCapture,ORG,6,0.9776
1296929,U.S.,GPE,6,0.9776
1296929,Russia,GPE,6,0.9776
1296929,FBI,ORG,6,0.9776
1296929,the U.S. Treasury,ORG,6,0.9776
1296929,The White House,ORG,6,0.9776
1296929,German,NORP,6,0.9776
1296929,the United Kingdom,GPE,6,0.9776
1296929,France,GPE,6,0.9776
1296929,Italy,GPE,6,0.9776
1296929,Russians,NORP,6,0.9776
1296929,March 1,DATE,6,0.9776
1296929,Joe Biden,PERSON,6,0.9776
1296929,U.S.,GPE,6,0.9776
1296929,European,NORP,6,0.9776
1296929,Monday,DATE,6,0.9776
1296929,first,ORDINAL,6,0.9776
1296929,Spanish,NORP,6,0.9776
1296929,Russian,NORP,6,0.9776
1296929,over $140 million,MONEY,6,0.9776
1296929,Putin,PERSON,6,0.9776
1296929,French,NORP,6,0.9776
1296929,Igor Sechin,PERSON,6,0.9776
1296929,Putin,PERSON,6,0.9776
1296929,Russian,NORP,6,0.9776
1296929,Rosneft,ORG,6,0.9776
1296929,U.S.,GPE,6,0.9776
1296929,Russia,GPE,6,0.9776
1296929,Crimea,GPE,6,0.9776
1296929,2014,DATE,6,0.9776
1296929,Italy,GPE,6,0.9776
1296929,Italian,NORP,6,0.9776
1296929,Lena,PERSON,6,0.9776
1296929,Gennady Timchenko,PERSON,6,0.9776
1296929,Putin,PERSON,6,0.9776
1296929,San Remo,GPE,6,0.9776
1296929,65-meter,QUANTITY,6,0.9776
1296929,215-foot,QUANTITY,6,0.9776
1296929,Lady M,PERSON,6,0.9776
1296929,Alexei Mordashov,PERSON,6,0.9776
1296929,Imperia,GPE,6,0.9776
1296929,six,CARDINAL,6,0.9776
1296929,65 million,CARDINAL,6,0.9776
1296929,Tuscany,NORP,6,0.9776
1296929,Como,ORG,6,0.9776
1296929,Parra,ORG,6,0.9776
1296929,Madrid,GPE,6,0.9776
1296929,Balsamo,GPE,6,0.9776
1296929,Washington,GPE,6,0.9776
1298430,Pentagon,ORG,0,-0.9795
1298430,Russian,NORP,0,-0.9795
1298430,Bucha,PERSON,0,-0.9795
1298430,Ukraine,GPE,0,-0.9795
1298430,Pentagon,ORG,0,-0.9795
1298430,daily,DATE,0,-0.9795
1298430,Russian,NORP,0,-0.9795
1298430,Ukraine,GPE,0,-0.9795
1298430,Ukraine,GPE,0,-0.9795
1298430,U.S.,GPE,0,-0.9795
1298430,Monday,DATE,0,-0.9795
1298430,Nearly 70%,PERCENT,0,-0.9795
1298430,Russian,NORP,0,-0.9795
1298430,About two-thirds,CARDINAL,0,-0.9795
1298430,Russian,NORP,0,-0.9795
1298430,Kyiv,PERSON,0,-0.9795
1298430,Belarus,GPE,0,-0.9795
1298430,an estimated 20%,PERCENT,0,-0.9795
1298430,late last week,DATE,0,-0.9795
1298430,20,CARDINAL,0,-0.9795
1298430,Russian,NORP,0,-0.9795
1298430,700,CARDINAL,0,-0.9795
1298430,Roughly 13,CARDINAL,0,-0.9795
1298430,Belarus,GPE,0,-0.9795
1298430,Pentagon,ORG,0,-0.9795
1298430,Ukraine,GPE,0,-0.9795
1298430,Donbas,GPE,0,-0.9795
1298430,U.S.,GPE,0,-0.9795
1298430,Russian,NORP,0,-0.9795
1298430,Ukrainian,NORP,0,-0.9795
1298430,Sumy,PERSON,0,-0.9795
1298430,Russian,NORP,0,-0.9795
1298430,more than 125,CARDINAL,0,-0.9795
1298430,Russia,GPE,0,-0.9795
1298430,Ukraine,GPE,0,-0.9795
1298430,Russian,NORP,0,-0.9795
1298430,Bucha,GPE,0,-0.9795
1298430,U.S.,GPE,0,-0.9795
1298430,Ukrainian,NORP,0,-0.9795
1298430,Russian,NORP,0,-0.9795
1298430,Bucha,ORG,0,-0.9795
1298430,Ukrainian,NORP,0,-0.9795
1298430,Russian,NORP,0,-0.9795
1298430,Monday,DATE,0,-0.9795
1298430,Ukrainian,NORP,0,-0.9795
1298430,Volodymyr Zelenskyy,PERSON,0,-0.9795
1298430,Russia,GPE,0,-0.9795
1298430,Ukrainian,GPE,0,-0.9795
1298430,more than 400,CARDINAL,0,-0.9795
1298430,Russians,NORP,0,-0.9795
1298430,U.S.,GPE,0,-0.9795
1298430,more than a week ago,DATE,0,-0.9795
1298430,Russian,NORP,0,-0.9795
1298430,Bucha,PERSON,0,-0.9795
1298430,Joe Biden,PERSON,0,-0.9795
1298430,Russian,NORP,0,-0.9795
1298430,Vladimir Putin,PERSON,0,-0.9795
1298430,Monday,DATE,0,-0.9795
1298430,Putin,PERSON,0,-0.9795
1298430,Biden,PERSON,0,-0.9795
1298430,Bucha,PERSON,0,-0.9795
1298430,Russia,GPE,0,-0.9795
1298430,Russia,GPE,0,-0.9795
1298430,Mariupol,ORG,0,-0.9795
1298430,the last few days,DATE,0,-0.9795
1298430,Russia,GPE,0,-0.9795
1298430,"more than 1,400",CARDINAL,0,-0.9795
1298430,Ukraine,GPE,0,-0.9795
1298430,Ukraine,GPE,0,-0.9795
1298430,U.S.,GPE,0,-0.9795
1298430,Ukraine,GPE,0,-0.9795
1298430,a half dozen,CARDINAL,0,-0.9795
1298430,the last 24 hours,TIME,0,-0.9795
1298430,Ukraine,GPE,0,-0.9795
1314239,Dandre Martin,PERSON,8,-0.9956
1314239,26,DATE,8,-0.9956
1314239,6,CARDINAL,8,-0.9956
1314239,at least 12,CARDINAL,8,-0.9956
1314239,Sacramento,GPE,8,-0.9956
1314239,Sacramento,GPE,8,-0.9956
1314239,six,CARDINAL,8,-0.9956
1314239,the weekend,DATE,8,-0.9956
1314239,Dandre Martin,PERSON,8,-0.9956
1314239,26,DATE,8,-0.9956
1314239,K Street,FAC,8,-0.9956
1314239,Sacramento,GPE,8,-0.9956
1314239,early Sunday morning,TIME,8,-0.9956
1314239,the Sacramento Police Department,ORG,8,-0.9956
1314239,Martin,PERSON,8,-0.9956
1314239,More than 100,CARDINAL,8,-0.9956
1314239,hundreds,CARDINAL,8,-0.9956
1314239,Sacramento,GPE,8,-0.9956
1314239,Kathy Lester,PERSON,8,-0.9956
1314239,Sunday afternoon,TIME,8,-0.9956
1314239,Twitter,PERSON,8,-0.9956
1314239,Sunday,DATE,8,-0.9956
1314239,Sacramento,GPE,8,-0.9956
1314239,Coroner,NORP,8,-0.9956
1314239,Monday,DATE,8,-0.9956
1314239,Johntaya Alexander,PERSON,8,-0.9956
1314239,21,DATE,8,-0.9956
1314239,Melinda Davis,PERSON,8,-0.9956
1314239,57,DATE,8,-0.9956
1314239,Sergio Harris,PERSON,8,-0.9956
1314239,38,DATE,8,-0.9956
1314239,Joshua Hoye-Lucchesi,PERSON,8,-0.9956
1314239,32,DATE,8,-0.9956
1314239,Yamile Martinez-Andrade,PERSON,8,-0.9956
1314239,21,DATE,8,-0.9956
1314239,Devazia Turner,ORG,8,-0.9956
1314239,29,CARDINAL,8,-0.9956
1314239,At least a dozen,CARDINAL,8,-0.9956
1314239,Lester,PERSON,8,-0.9956
1314239,Lester,PERSON,8,-0.9956
1314239,Sacramento,GPE,8,-0.9956
1314239,Darrell Steinberg,PERSON,8,-0.9956
1314239,Sunday afternoon,TIME,8,-0.9956
1314239,Steinberg,PERSON,8,-0.9956
1314239,ABC News',ORG,8,-0.9956
1314239,Bill Hutchinson,PERSON,8,-0.9956
1314239,Zohreen Shah,PERSON,8,-0.9956
1314239,Jennifer Watts,PERSON,8,-0.9956
1330472,Alaska,GPE,3,0.9958
1330472,Republican,NORP,3,0.9958
1330472,Sarah Palin,PERSON,3,0.9958
1330472,Donald Trump,PERSON,3,0.9958
1330472,U.S.,GPE,3,0.9958
1330472,Don Young,PERSON,3,0.9958
1330472,"April 4, 2022",DATE,3,0.9958
1330472,Alaska,GPE,3,0.9958
1330472,Alaska,GPE,3,0.9958
1330472,Republican,NORP,3,0.9958
1330472,Sarah Palin,PERSON,3,0.9958
1330472,Donald Trump,PERSON,3,0.9958
1330472,U.S.,GPE,3,0.9958
1330472,Don Young,PERSON,3,0.9958
1330472,Trump,ORG,3,0.9958
1330472,Palin,GPE,3,0.9958
1330472,late Sunday,DATE,3,0.9958
1330472,Sarah Palin,PERSON,3,0.9958
1330472,Congress,ORG,3,0.9958
1330472,America,GPE,3,0.9958
1330472,51,CARDINAL,3,0.9958
1330472,Friday,DATE,3,0.9958
1330472,Young,PERSON,3,0.9958
1330472,March 18,DATE,3,0.9958
1330472,age 88,DATE,3,0.9958
1330472,four,CARDINAL,3,0.9958
1330472,Aug. 16,DATE,3,0.9958
1330472,January,DATE,3,0.9958
1330472,Palin,GPE,3,0.9958
1330472,two,CARDINAL,3,0.9958
1330472,House,ORG,3,0.9958
1330472,January,DATE,3,0.9958
1330472,noon,TIME,3,0.9958
1330472,Monday,DATE,3,0.9958
1330472,Three,CARDINAL,3,0.9958
1330472,48,CARDINAL,3,0.9958
1330472,Alaska Division of Elections,ORG,3,0.9958
1330472,Tiffany Montemayor,PERSON,3,0.9958
1330472,Nick Begich,PERSON,3,0.9958
1330472,Nick Begich,PERSON,3,0.9958
1330472,Alaska,GPE,3,0.9958
1330472,House,ORG,3,0.9958
1330472,Young,PERSON,3,0.9958
1330472,1973,DATE,3,0.9958
1330472,North Pole City Council,ORG,3,0.9958
1330472,Santa Claus,ORG,3,0.9958
1330472,John Coghill,PERSON,3,0.9958
1330472,Andrew Halcro,PERSON,3,0.9958
1330472,Anchorage Assembly,ORG,3,0.9958
1330472,Christopher Constant,PERSON,3,0.9958
1330472,U.S. Senate,ORG,3,0.9958
1330472,Al Gross,PERSON,3,0.9958
1330472,Emil Notti,PERSON,3,0.9958
1330472,Alaska,GPE,3,0.9958
1330472,Native,NORP,3,0.9958
1330472,Young,GPE,3,0.9958
1330472,1973,DATE,3,0.9958
1330472,Josh Revak,PERSON,3,0.9958
1330472,Tara Sweeney,PERSON,3,0.9958
1330472,Young,GPE,3,0.9958
1330472,third,ORDINAL,3,0.9958
1330472,Trump,ORG,3,0.9958
1330472,Alaska,GPE,3,0.9958
1330472,Kelly Tshibaka,PERSON,3,0.9958
1330472,U.S.,GPE,3,0.9958
1330472,Lisa Murkowski,PERSON,3,0.9958
1330472,Trump,ORG,3,0.9958
1330472,Murkowski,PERSON,3,0.9958
1330472,Republican,NORP,3,0.9958
1330472,Jan. 6,DATE,3,0.9958
1330472,U.S.,GPE,3,0.9958
1330472,Capitol,FAC,3,0.9958
1330472,Tshibaka,ORG,3,0.9958
1330472,Murkowski,PERSON,3,0.9958
1330472,Murkowski,PERSON,3,0.9958
1330472,2021,DATE,3,0.9958
1330472,$4.3 million,MONEY,3,0.9958
1330472,Tshibaka,GPE,3,0.9958
1330472,"just over $600,000",MONEY,3,0.9958
1330472,the first quarter of 2022,DATE,3,0.9958
1330472,Tshibaka,GPE,3,0.9958
1330472,Feb. 10,DATE,3,0.9958
1330472,Trump,ORG,3,0.9958
1330472,Florida,GPE,3,0.9958
1330472,Trump,WORK_OF_ART,3,0.9958
1330472,Alaska,GPE,3,0.9958
1330472,Republican,NORP,3,0.9958
1330472,Mike Dunleavy,PERSON,3,0.9958
1330472,Trump,ORG,3,0.9958
1330472,Dunleavy,ORG,3,0.9958
1330472,Dunleavy,ORG,3,0.9958
1330472,Murkowski,PERSON,3,0.9958
1330472,Dunleavy,ORG,3,0.9958
1330472,Palin,GPE,3,0.9958
1330472,Trump,ORG,3,0.9958
1330472,2016,DATE,3,0.9958
1330472,that year,DATE,3,0.9958
1330472,Alaska,GPE,3,0.9958
1330472,Palin,GPE,3,0.9958
1330472,2008,DATE,3,0.9958
1330472,John McCain,PERSON,3,0.9958
1330472,Barack Obama,PERSON,3,0.9958
1330472,Trump,PERSON,3,0.9958
1330472,McCain,PERSON,3,0.9958
1330472,Obama,GPE,3,0.9958
1330472,Trump,ORG,3,0.9958
1330472,Palin,PERSON,3,0.9958
1330472,Twitter,PERSON,3,0.9958
1330472,June 11,DATE,3,0.9958
1330472,first,ORDINAL,3,0.9958
1330472,Aug. 16,DATE,3,0.9958
1330472,2020,DATE,3,0.9958
1330472,first,ORDINAL,3,0.9958
1330472,Alaska,GPE,3,0.9958
1330472,this year,DATE,3,0.9958
1330472,Sept. 2,DATE,3,0.9958
1330472,November,DATE,3,0.9958
1330472,Alaska,GPE,3,0.9958
1330472,House,ORG,3,0.9958
1330472,two-year,DATE,3,0.9958
1330472,January,DATE,3,0.9958
1354803,Russian,NORP,6,0.9301
1354803,Chelsea,ORG,6,0.9301
1354803,Russian,NORP,6,0.9301
1354803,Viktor Vekselberg,PERSON,6,0.9301
1354803,Marina Real,LOC,6,0.9301
1354803,Spanish,NORP,6,0.9301
1354803,Palma de Mallorca,ORG,6,0.9301
1354803,Monday,DATE,6,0.9301
1354803,Monday,DATE,6,0.9301
1354803,Spanish,NORP,6,0.9301
1354803,KleptoCapture,ORG,6,0.9301
1354803,the Justice Department,ORG,6,0.9301
1354803,Russia,GPE,6,0.9301
1354803,Ukraine,GPE,6,0.9301
1354803,Merrick Garland,PERSON,6,0.9301
1354803,Monday,DATE,6,0.9301
1354803,the Justice Department,ORG,6,0.9301
1354803,Vekselberg,PERSON,6,0.9301
1354803,ABC News,ORG,6,0.9301
1354803,Vekselberg,PERSON,6,0.9301
1354803,U.S.,GPE,6,0.9301
1354803,2018,DATE,6,0.9301
1354803,the United Sates,GPE,6,0.9301
1354803,Russia,GPE,6,0.9301
1354803,Crimea,ORG,6,0.9301
1354803,Vekselberg,PERSON,6,0.9301
1354803,Russia,GPE,6,0.9301
1354803,Ukraine,GPE,6,0.9301
1354803,Vekselberg,PERSON,6,0.9301
1354803,U.S.,GPE,6,0.9301
1354803,Washington,GPE,6,0.9301
1354803,D.C.,GPE,6,0.9301
1354803,Monday,DATE,6,0.9301
1354803,"roughly $625,000",MONEY,6,0.9301
1354803,nine,CARDINAL,6,0.9301
1354803,U.S.,GPE,6,0.9301
1354803,the Justice Department,ORG,6,0.9301
1354803,KleptoCapture,ORG,6,0.9301
1354803,U.S.,GPE,6,0.9301
1354803,Putin,PERSON,6,0.9301
1354803,Russian,NORP,6,0.9301
1354803,Lisa Monaco,PERSON,6,0.9301
1354803,ABC News',ORG,6,0.9301
1354803,last month,DATE,6,0.9301
1354803,Russian,NORP,6,0.9301
1478103,The United States,GPE,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,U.N.,ORG,4,-0.9414
1478103,Russian,NORP,4,-0.9414
1478103,Ukraine BUCHAREST,GPE,4,-0.9414
1478103,Romania,GPE,4,-0.9414
1478103,The United States,GPE,4,-0.9414
1478103,this week,DATE,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,U.N.,ORG,4,-0.9414
1478103,Russian,NORP,4,-0.9414
1478103,Ukraine,GPE,4,-0.9414
1478103,U.S.,GPE,4,-0.9414
1478103,the United Nations,ORG,4,-0.9414
1478103,Monday,DATE,4,-0.9414
1478103,Linda Thomas-Greenfield,PERSON,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,the Human Rights Council,ORG,4,-0.9414
1478103,the weekend,DATE,4,-0.9414
1478103,Bucha,GPE,4,-0.9414
1478103,Ukrainian,NORP,4,-0.9414
1478103,Kyiv,PERSON,4,-0.9414
1478103,Russian,NORP,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,Russian,NORP,4,-0.9414
1478103,Ukraine,GPE,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,Thomas-Greenfield,PERSON,4,-0.9414
1478103,Romania,GPE,4,-0.9414
1478103,Bucharest,ORG,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,U.N.,ORG,4,-0.9414
1478103,Ukraine,GPE,4,-0.9414
1478103,Dmytro Kuleba,PERSON,4,-0.9414
1478103,Monday,DATE,4,-0.9414
1478103,U.N.,ORG,4,-0.9414
1478103,Antonio Guterres,PERSON,4,-0.9414
1478103,Bucha,PERSON,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,the UN Human Rights Council,ORG,4,-0.9414
1478103,Ukraine,GPE,4,-0.9414
1478103,UN,ORG,4,-0.9414
1478103,Russian,NORP,4,-0.9414
1478103,Kuleba,ORG,4,-0.9414
1478103,193,CARDINAL,4,-0.9414
1478103,U.N. General Assembly,ORG,4,-0.9414
1478103,New York,GPE,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,two-thirds,CARDINAL,4,-0.9414
1478103,Thomas-Greenfield,PERSON,4,-0.9414
1478103,NPR,ORG,4,-0.9414
1478103,U.S.,GPE,4,-0.9414
1478103,this week,DATE,4,-0.9414
1478103,as early as Thursday,DATE,4,-0.9414
1478103,140,CARDINAL,4,-0.9414
1478103,last month,DATE,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,Ukraine,GPE,4,-0.9414
1478103,Bucha,PERSON,4,-0.9414
1478103,Ukraine,GPE,4,-0.9414
1478103,the U.N. Human Rights Council,ORG,4,-0.9414
1478103,47,CARDINAL,4,-0.9414
1478103,U.N.,ORG,4,-0.9414
1478103,the General Assembly,ORG,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,four,CARDINAL,4,-0.9414
1478103,the U.N. Security Council,ORG,4,-0.9414
1478103,Britain,GPE,4,-0.9414
1478103,China,GPE,4,-0.9414
1478103,France,GPE,4,-0.9414
1478103,the United States,GPE,4,-0.9414
1478103,the rights council,ORG,4,-0.9414
1478103,U.S.,GPE,4,-0.9414
1478103,this year,DATE,4,-0.9414
1478103,New York,GPE,4,-0.9414
1478103,General Assembly,ORG,4,-0.9414
1478103,Paulina Kubiak,PERSON,4,-0.9414
1478103,Monday,DATE,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,Geneva,GPE,4,-0.9414
1478103,U.S.,GPE,4,-0.9414
1478103,US,GPE,4,-0.9414
1478103,Washington,GPE,4,-0.9414
1478103,Ukrainian,NORP,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,HRC,ORG,4,-0.9414
1478103,Geneva,GPE,4,-0.9414
1478103,Gennady Gatilov,PERSON,4,-0.9414
1478103,Russian,NORP,4,-0.9414
1478103,Libya,GPE,4,-0.9414
1478103,2011,DATE,4,-0.9414
1478103,North African,NORP,4,-0.9414
1478103,Moammar Gadhafi,PERSON,4,-0.9414
1478103,Rolando Gomez,PERSON,4,-0.9414
1478103,2006,DATE,4,-0.9414
1478103,the security council,ORG,4,-0.9414
1478103,U.N.,ORG,4,-0.9414
1478103,the General Assembly,ORG,4,-0.9414
1478103,Gatilov,ORG,4,-0.9414
1478103,U.S.,GPE,4,-0.9414
1478103,Ukrainian,NORP,4,-0.9414
1478103,410,CARDINAL,4,-0.9414
1478103,Bucha,PERSON,4,-0.9414
1478103,Russian,NORP,4,-0.9414
1478103,recent days,DATE,4,-0.9414
1478103,Thomas-Greenfield,PERSON,4,-0.9414
1478103,the Security Council,ORG,4,-0.9414
1478103,Tuesday,DATE,4,-0.9414
1478103,New York,GPE,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,U.S.,GPE,4,-0.9414
1478103,Romanian,NORP,4,-0.9414
1478103,Nicolae Ciuca,PERSON,4,-0.9414
1478103,hundreds of thousands,CARDINAL,4,-0.9414
1478103,Ukraine,GPE,4,-0.9414
1478103,"More than 600,000",CARDINAL,4,-0.9414
1478103,Romania,GPE,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,Thomas-Greenfield,PERSON,4,-0.9414
1478103,Romanian,NORP,4,-0.9414
1478103,Romania,GPE,4,-0.9414
1478103,a day,DATE,4,-0.9414
1478103,Chisinau,GPE,4,-0.9414
1478103,Moldova,GPE,4,-0.9414
1478103,U.S.,GPE,4,-0.9414
1478103,$50 million,MONEY,4,-0.9414
1478103,45 million,CARDINAL,4,-0.9414
1478103,Russia,GPE,4,-0.9414
1478103,Moldova,ORG,4,-0.9414
1478103,Soviet,NORP,4,-0.9414
1478103,around 2.6 million,CARDINAL,4,-0.9414
1478103,"400,000",CARDINAL,4,-0.9414
1478103,Ukraine,GPE,4,-0.9414
1478103,$50 million,MONEY,4,-0.9414
1478103,more than $30 million,MONEY,4,-0.9414
1478103,U.S.,GPE,4,-0.9414
1478103,Moldova,GPE,4,-0.9414
1478103,Keaten,GPE,4,-0.9414
1478103,Geneva,GPE,4,-0.9414
1478103,Associated Press,ORG,4,-0.9414
1478103,Edith M. Lederer,PERSON,4,-0.9414
1478103,the United Nations,ORG,4,-0.9414
1478103,AP,ORG,4,-0.9414
1421348,"200,000",CARDINAL,5,0.9917
1421348,Obama,GPE,5,0.9917
1421348,1st,DATE,5,0.9917
1421348,White House,ORG,5,0.9917
1421348,Joe Biden,PERSON,5,0.9917
1421348,Tuesday,DATE,5,0.9917
1421348,the Affordable Care Act,LAW,5,0.9917
1421348,the Treasury Department,ORG,5,0.9917
1421348,ACA,ORG,5,0.9917
1421348,Treasury,ORG,5,0.9917
1421348,more than 10%,PERCENT,5,0.9917
1421348,ACA,ORG,5,0.9917
1421348,Monday night,TIME,5,0.9917
1421348,"200,000",CARDINAL,5,0.9917
1421348,nearly a million,CARDINAL,5,0.9917
1421348,every day,DATE,5,0.9917
1421348,The Kaiser Family Foundation,ORG,5,0.9917
1421348,more than 5.1 million,CARDINAL,5,0.9917
1421348,ACA,ORG,5,0.9917
1421348,"200,000",CARDINAL,5,0.9917
1421348,roughly 1 million,CARDINAL,5,0.9917
1421348,"Jan. 1, 2023",DATE,5,0.9917
1421348,Americans,NORP,5,0.9917
1421348,Paraphrasing Biden's,PERSON,5,0.9917
1421348,the day,DATE,5,0.9917
1421348,Barack Obama,PERSON,5,0.9917
1421348,ACA,ORG,5,0.9917
1421348,ACA,ORG,5,0.9917
1421348,first,ORDINAL,5,0.9917
1421348,Biden,PERSON,5,0.9917
1421348,Biden,PERSON,5,0.9917
1421348,Tuesday,DATE,5,0.9917
1421348,afternoon,TIME,5,0.9917
1421348,the Rose Garden,FAC,5,0.9917
1421348,Obama,GPE,5,0.9917
1438965,2010,DATE,3,0.9916
1438965,Democrats,NORP,3,0.9916
1438965,Obama,GPE,3,0.9916
1438965,White House,ORG,3,0.9916
1438965,Rick Klein,PERSON,3,0.9916
1438965,Barack Obama,PERSON,3,0.9916
1438965,the White House,FAC,3,0.9916
1438965,Tuesday,DATE,3,0.9916
1438965,first,ORDINAL,3,0.9916
1438965,12th,ORDINAL,3,0.9916
1438965,the Affordable Care Act,LAW,3,0.9916
1438965,the Obama years,LOC,3,0.9916
1438965,Obama,GPE,3,0.9916
1438965,Joe Biden,PERSON,3,0.9916
1438965,Obama,GPE,3,0.9916
1438965,Kansas Jayhawks,ORG,3,0.9916
1438965,first,ORDINAL,3,0.9916
1438965,2008,DATE,3,0.9916
1438965,Obama,GPE,3,0.9916
1438965,Monday,DATE,3,0.9916
1438965,night,TIME,3,0.9916
1438965,2010,DATE,3,0.9916
1438965,Democrats,NORP,3,0.9916
1438965,Republicans,NORP,3,0.9916
1438965,63,CARDINAL,3,0.9916
1438965,House,ORG,3,0.9916
1438965,November,DATE,3,0.9916
1438965,Obama,GPE,3,0.9916
1438965,first,ORDINAL,3,0.9916
1438965,Obama,PERSON,3,0.9916
1438965,April of that year,DATE,3,0.9916
1438965,Biden,PERSON,3,0.9916
1438965,40s,DATE,3,0.9916
1438965,Democrats,NORP,3,0.9916
1438965,Obamacare,ORG,3,0.9916
1438965,12th,ORDINAL,3,0.9916
1438965,GOP,ORG,3,0.9916
1438965,Tuesday,DATE,3,0.9916
1438965,one,CARDINAL,3,0.9916
1438965,Democrats,NORP,3,0.9916
1438965,RUNDOWN,ORG,3,0.9916
1438965,Averi Harper An,PERSON,3,0.9916
1438965,Ketanji Brown Jackson's,PERSON,3,0.9916
1438965,the Supreme Court,ORG,3,0.9916
1438965,Republican,NORP,3,0.9916
1438965,the Senate Judiciary Committee,ORG,3,0.9916
1438965,Senate,ORG,3,0.9916
1438965,Jackson,GPE,3,0.9916
1438965,three,CARDINAL,3,0.9916
