article_id,entities
2212524,"Russia (GPE); Ukraine (GPE); U.S. (GPE); April 25, 2022 (DATE); Ukraine (GPE); Russia (GPE); Ukraine (GPE); Tuesday (DATE); U.S. (GPE); Moscow (GPE); Two months (DATE); Ukraine (GPE); Russia (GPE); U.S. (GPE); Lloyd Austin (PERSON); 40 (CARDINAL); the United States (GPE); Ramstein Air Base (FAC); Germany (GPE); Germany (GPE); Gepard (NORP); Ukraine (GPE); Austin (PERSON); Ukraine (GPE); Ukrainian (NORP); Russia (GPE); Ukraine (GPE); Moscow (GPE); Donbas (GPE); Russian (LANGUAGE); Ukraine (GPE); Russia (GPE); Ukrainian (NORP); 2014 (DATE); Ukraine (GPE); thousands (CARDINAL); millions (CARDINAL); post-Cold War (EVENT); Europe (LOC); Donbas (GPE); Andriy Cheromushkin (PERSON); the British Defense Ministry (ORG); Russian (NORP); one (CARDINAL); Kreminna (GPE); days (DATE); at least nine (CARDINAL); Russian (NORP); Ukraine (GPE); Pavlo Kyrylenko (PERSON); Telegram (ORG); Russian (NORP); Ukraine (GPE); General Staff (ORG); Russian (NORP); Kharkiv (ORG); second (ORDINAL); Donbas (GPE); Moscow (GPE); Ukrainian (NORP); Kherson (PERSON); U.S. (GPE); NATO (ORG); Russia (GPE); Mariupol (ORG); Ukrainian (NORP); German (NORP); Defense (ORG); Christine Lambrecht (PERSON); Monday (DATE); Gepard (NORP); Ukraine (GPE); German (NORP); Olaf Scholz (ORG); Ukraine (GPE); Austin (GPE); American (NORP); Tuesday (DATE); more than 30 (CARDINAL); U.S. (GPE); Ukraine (GPE); more than $5 billion (MONEY); Germany (GPE); Russian (NORP); Sergey Lavrov (PERSON); NATO (ORG); Ukraine (GPE); the Foreign Ministry’s (ORG); Lavrov (ORG); World War III (EVENT); Russian (NORP); Vladimir Putin (PERSON); NATO (ORG); U.K. (GPE); James Heappey (PERSON); Lavrov (ORG); NATO (ORG); Pentagon (ORG); John Kirby (PERSON); Russian (NORP); Kirby (PERSON); CNN (ORG); Germany (GPE); Austin (PERSON); Putin (PERSON); United Nations (ORG); António Guterres (PERSON); Lavrov (PERSON); Tuesday (DATE); U.N. (ORG); Putin (PERSON); Russia (GPE); Europe (LOC); Moldova (GPE); Russian (NORP); Ukraine (GPE); Moldovan (PERSON); Trans-Dniester (ORG); Tuesday (DATE); two (CARDINAL); Ukrainian (NORP); second (ORDINAL); as many days (DATE); Washington (GPE); Russian (NORP); Russian (NORP); International Atomic Energy Agency (ORG); Rafael Mariano Grossi (PERSON); Chernobyl (GPE); the early hours (TIME); Russia (GPE); February (DATE); 1986 (DATE); World War II (EVENT); Britain (GPE); 15,000 (CARDINAL); Russian (NORP); Ukraine (GPE); Russia (GPE); 1,351 (CARDINAL); Moscow (GPE); Defense (ORG); Ben Wallace (PERSON); 25% (PERCENT); Russian (NORP); Ukraine (GPE); Ukrainian (NORP); about 2,500 to 3,000 (CARDINAL); Ukrainian (NORP); mid-April (DATE); West (LOC); Russia (GPE); Germany (GPE); Austin (PERSON); today (DATE); Ukrainian (NORP); Gambrell (PERSON); Lviv (GPE); Ukraine (GPE); Associated Press (ORG); Yuras Karmanau (PERSON); Lviv (GPE); David Keyton (PERSON); Kyiv (GPE); Chernobyl (GPE); Mstyslav Chernov (PERSON); AP (ORG); AP (ORG)"
2219618,"Moldovan (PERSON); Trans-Dniester (ORG); two (CARDINAL); Ukrainian (NORP); Russian (NORP); April 26, 2022 BUCHAREST (DATE); Romania (GPE); Two (CARDINAL); Ukrainian (NORP); Moldova (GPE); Trans-Dniester (ORG); Tuesday (DATE); Trans-Dniester (ORG); about 470,000 (CARDINAL); 1992 (DATE); Moldova (GPE); Russia (GPE); about 1,500 (CARDINAL); Ukrainian (GPE); Moscow (GPE); Ukraine (GPE); Trans-Dniester (ORG); Moldovan (PERSON); Russia (GPE); Maiac (PERSON); roughly 12 kilometers (QUANTITY); 7 miles (QUANTITY); Ukraine (GPE); Interior Ministry (ORG); two (CARDINAL); Russian (NORP); The United States (GPE); Ukraine (GPE); Russia (GPE); Monday (DATE); the Ministry of State Security (ORG); Tiraspol (ORG); Trans-Dniester’s (ORG); The Security Council of Trans-Dniester (ORG); Tuesday (DATE); three (CARDINAL); Tiraspol (GPE); Monday (DATE); Maiac (PERSON); Tuesday (DATE); Parcani (NORP); Trans-Dniester’s (ORG); Vadim Krasnoselsky (PERSON); Tuesday (DATE); 15 days (DATE); Kremlin (ORG); Dmitry Peskov (PERSON); Tuesday (DATE); Trans-Dniester (ORG); Moscow (GPE); Ukrainian (NORP); Mykhailo Podolyak (PERSON); Moldova (GPE); Bad news: (WORK_OF_ART); Ukraine (GPE); tomorrow (DATE); Russian (NORP); Chi?in?u (GPE); Moldova (GPE); Ukraine (GPE); Moldovan (PERSON); Maia Sandu (PERSON); Supreme Security Council (ORG); Tuesday (DATE); The Security Council (ORG); the Republic of Moldova (GPE); Transnistrian (NORP); U.N. (ORG); Antonio Guterres (PERSON); Trans-Dniester (ORG); U.N. (ORG); Farhan Haq (PERSON); the United Nations (ORG); the Organization for Security and Cooperation in Europe (ORG); Trans-Dniester (ORG); Moldova (GPE)"
2226371,"U.N. (ORG); Antonio Guterres (PERSON); Russian (NORP); Vladimir Putin (PERSON); one (CARDINAL); first (ORDINAL); Russia (GPE); Ukraine UNITED NATIONS (ORG); U.N. (ORG); Antonio Guterres (PERSON); Russian (NORP); Vladimir Putin (PERSON); one (CARDINAL); Tuesday (DATE); first (ORDINAL); Russia (GPE); Ukraine (GPE); the United Nations (ORG); Mariupol (GPE); U.N. (ORG); Stephane Dujarric (PERSON); Russian (NORP); U.N. (ORG); Mariupol (GPE); the United Nations (ORG); the International Committee of the Red Cross (ORG); Azovstal (ORG); Ukrainian (NORP); U.N. (ORG); the Russian Defense Ministry (ORG); Dujarric (PERSON); U.N. (ORG); nearly two hours (TIME); Putin (PERSON); Guterres (PERSON); Guterres (ORG); Russia (GPE); Ukraine (GPE); Russia (GPE); Putin (PERSON); Russian (NORP); Ukrainian (NORP); Azovstal (ORG); Russian (NORP); Ukrainian (NORP); Mariupol (GPE); An estimated 2,000 (CARDINAL); 1,000 (CARDINAL); The Associated Press (ORG); Monday (DATE); Guterres (ORG); Ukrainian (NORP); Dmytro Kuleba (PERSON); Moscow (GPE); U.N. (ORG); Russia (GPE); Mariupol (ORG); U.N. (ORG); Kuleba (ORG); Rzeszow (GPE); Poland (GPE); Moscow (GPE); late Tuesday (DATE); Polish (NORP); Andrzej Duda (PERSON); Thursday (DATE); Ukrainian (NORP); Volodymyr Zelenskyy (PERSON); Kuleba (ORG); Putin (PERSON); Guterres (ORG); the Ukraine war (EVENT); U.N. (ORG); Farhan Haq (PERSON); Monday (DATE); Moscow (GPE); Guterres (PERSON); Russia (GPE); Ukraine (GPE); Feb. 24 (DATE); Guterres (ORG); Russians (NORP); last Tuesday (DATE); four-day (DATE); Easter (FAC); Sunday (DATE); U.N. (ORG); Ukraine (GPE); Amin Awad (PERSON); Sunday (DATE); Mariupol (GPE); an estimated 100,000 (CARDINAL); Guterres (ORG); Russian (NORP); Sergey Lavrov (PERSON); earlier Tuesday (DATE); Mariupol (GPE); U.N. (ORG); Red Cross (ORG); Ukrainian (GPE); Russian (NORP); Azovstal (ORG); U.N. (ORG); Humanitarian Contact Group (ORG); Russia (GPE); Ukraine (GPE); the United Nations (ORG); Mariupol (ORG); Guterres’ Humanitarian Contact Group (ORG); Saturday (DATE); Ukrainian (NORP); two days earlier (DATE); as long as two months (DATE)"
2299880,weekend (DATE); Ukraine (GPE); Zelenskyy (PERSON); Blinken (PERSON); Ukraine Speaking (GPE); Ukraine (GPE); first (ORDINAL); State (ORG); Antony Blinken (PERSON); Tuesday (DATE); Ukrainians (NORP); Kyiv (PERSON); Ukraine (GPE); Ukrainian (NORP); just a couple of months ago (DATE); Russian (NORP); a matter of weeks (DATE); Today (DATE); Ukraine (GPE); the Senate Foreign Relations Committee (ORG); Defense Lloyd Austin (ORG); Blinken (PERSON); Ukraine (GPE); U.S. (GPE); In Kyiv (WORK_OF_ART); Russia (GPE); Ukraine (GPE); the State Department's (ORG); the coming fiscal year (DATE); Blinken (PERSON); Ukraine (GPE); Russian (NORP); the United States (GPE); Ukrainian (NORP); Moscow (GPE); Ukraine (GPE); American (NORP); Russia (GPE); Blinken (PERSON); U.S. (GPE); Ukrainian (NORP); Blinken (PERSON); Russians (NORP); Ukraine (GPE); 30 (CARDINAL); one (CARDINAL); about 10 (CARDINAL); Russians (NORP); about 10 (CARDINAL); one (CARDINAL); Blinken (PERSON); Ukrainians (NORP); Ukraine (GPE); Kyiv (PERSON); Ukraine (GPE); Zelensky (PERSON); Ukraine (GPE); Rand Paul's (PERSON); Russia (GPE); Ukraine (GPE); Paul (PERSON); Republican (NORP); Donald Trump (PERSON); America First (WORK_OF_ART); Joe Biden's (PERSON); Ukraine (GPE); NATO (ORG); Russia (GPE); Paul (PERSON); NATO (ORG); U.S. (GPE); Ukraine (GPE); Blinken (PERSON); Russia (GPE); Georgia (GPE); Moldova (GPE); Ukraine (GPE); NATO (ORG); Russia (GPE); the Soviet Union (GPE); Paul (PERSON); Russia (GPE); Blinken (PERSON); Blinken (PERSON); Russian (NORP); Vladimir Putin (PERSON); Ukraine (GPE); NATO (ORG); Ukraine (GPE); Russia (GPE); one (CARDINAL); Blinken (PERSON); the State Department's (ORG); U.S. (GPE); Kyiv (GPE); February (DATE); Ukraine (GPE); this week (DATE); Kyiv (GPE); Lviv (GPE)
2224758,"Russia (GPE); NATO (ORG); Poland (GPE); Bulgaria (GPE); West (LOC); Ukraine (GPE); Ukraine (GPE); Russia (GPE); NATO (ORG); Poland (GPE); Bulgaria (GPE); Wednesday (DATE); West (LOC); Ukraine (GPE); European (NORP); U.S. (GPE); Ukraine (GPE); Russia (GPE); Poland (GPE); Ukraine (GPE); this week (DATE); Just hours (TIME); Russia (GPE); Gazprom (GPE); Poland (GPE); Russian (NORP); Bulgaria (GPE); last fall (DATE); Moscow (GPE); Kremlin (ORG); NATO (ORG); Bulgaria (GPE); Black Sea (LOC); two (CARDINAL); Poland (GPE); many years (DATE); summer (DATE); Russian (NORP); Poland (GPE); Bulgaria (GPE); later this year (DATE); Kremlin (ORG); 27 (CARDINAL); European Union (ORG); Germany (GPE); Italy (GPE); Europe (LOC); Russian (NORP); Moscow (GPE); Kremlin (ORG); EU Commission (ORG); Ursula von der (PERSON); Leyen (GPE); Today (DATE); Kremlin (ORG); Russian (NORP); Europe (LOC); two (CARDINAL); Vladimir Putin (PERSON); Kremlin (ORG); European (NORP); Russia (GPE); Greece (GPE); Gazprom (GPE); May 25 (DATE); Polish (NORP); Mateusz Morawiecki (PERSON); Poland (GPE); Ukraine (GPE); Warsaw (GPE); Tuesday (DATE); Bulgarian (NORP); Kiril Petkov (PERSON); Ukrainian (NORP); Volodymyr Zelenskyy (PERSON); Russia (GPE); Europe (LOC); some 300 miles (QUANTITY); 480 kilometers (QUANTITY); Russia (GPE); U.S. (GPE); European (NORP); Ukraine (GPE); One (CARDINAL); at least two (CARDINAL); Kharkiv (GPE); Russia (GPE); Donbas (GPE); Izyum (GPE); Rubizhne (GPE); Serhiy Haidai (PERSON); Luhansk (GPE); Russia (GPE); Rubizhne (NORP); Ukrainian (NORP); Western (NORP); Russian (NORP); Mariupol (GPE); Donbas (GPE); Mariupol (GPE); Ukrainian (NORP); About 1,000 (CARDINAL); an estimated 2,000 (CARDINAL); Ukrainian (NORP); Serhii Volynskyi (PERSON); hundreds (CARDINAL); Black Sea (LOC); Kherson (PERSON); Russian (NORP); late Wednesday (DATE); Russian (NORP); Ukrainian (GPE); Russian (NORP); Russia (GPE); Belgorod (GPE); Russia (GPE); Kursk (PRODUCT); Russia (GPE); Voronezh (GPE); Earlier this week (DATE); Russian (NORP); Bryansk (GPE); Mykhailo Podolyak (PERSON); Telegram (NORP); the International Atomic Energy Agency (ORG); Rafael Grossi (PERSON); Europe (LOC); Russian (NORP); Ukraine (GPE); Zaporizhzhia (NORP); Moscow (GPE); Washington (GPE); Marine (NORP); Moscow (GPE); Russian (NORP); U.S. (GPE); Ukrainian (NORP); Russian (NORP); Kyiv (PERSON); Moscow (GPE); Donbas (GPE); Ukraine (GPE); Russian (LANGUAGE); Putin (PERSON); Russia (GPE); Donbas (GPE); Ukraine (GPE); Feb. 24 (DATE); Simone Tagliapietra (PERSON); Bruegel (GPE); Brussels (GPE); Russia (GPE); European (NORP); Poland (GPE); around 45% (PERCENT); Russia (GPE); two (CARDINAL); Emily McClain (PERSON); Rystad Energy (ORG); Bulgaria (GPE); 90% (PERCENT); Russia (GPE); Azerbaijan (GPE); Greece (GPE); later this year (DATE); Dobrin Todorov (PERSON); Bulgaria (GPE); Sofia (GPE); Todorov (ORG); Ukrainian (NORP); Europe (LOC); some $400 million (MONEY); Russia (GPE); Putin (PERSON); Russia (GPE); India (GPE); China (GPE); Russia (GPE); today (DATE); Russia (GPE); von der (PERSON); Leyen (GPE); Gambrell (PERSON); Lviv (GPE); Ukraine (GPE); Gera (PERSON); Warsaw (GPE); Poland (GPE); Associated Press (ORG); Jill Lawless (PERSON); London (GPE); Yuras Karmanau (PERSON); Lviv (GPE); David Keyton (PERSON); Kyiv (GPE); Chernobyl (GPE); Mstyslav Chernov (PERSON); AP (ORG); AP (ORG); Ukraine (GPE)"
2231218,"Polish (NORP); Bulgarian (NORP); Moscow (GPE); WARSAW (GPE); Poland (GPE); Polish (NORP); Bulgarian (NORP); Moscow (GPE); Russia (GPE); two (CARDINAL); European (NORP); Wednesday (DATE); Russian (NORP); Vladimir Putin (PERSON); last month (DATE); Russia (GPE); Bulgaria (GPE); Poland (GPE); Russian (NORP); Gazprom (ORG); Poland (GPE); Bulgaria (GPE); April 1 (DATE); Wednesday (DATE); European (NORP); Europe (LOC); Polish (NORP); Mateusz Morawiecki (PERSON); Poland (GPE); Russia (GPE); Warsaw (GPE); Ukraine (GPE); Poland (GPE); Russia (GPE); Poland (GPE); Tuesday (DATE); 50 (CARDINAL); Russian (NORP); Gazprom (GPE); Poland (GPE); Gazprom (PERSON); Russian (NORP); Poland (GPE); Yamal (PERSON); early Wednesday (DATE); Gazprom (ORG); Bulgaria (GPE); Tuesday (DATE); Gazprom (GPE); Bulgarian (NORP); Kiril Petkov (PERSON); Gazprom (ORG); Russia (GPE); Western (NORP); Ukraine (GPE); its third month (DATE); European Union (ORG); Wednesday (DATE); European Commission (ORG); Ursula von der (PERSON); Leyen (GPE); Russia (GPE); Greek (NORP); Athens (GPE); Greece (GPE); Gazprom (GPE); May 25 (DATE); Greece (GPE); the next two years (DATE); Europe (LOC); Russia (GPE); some $400 million (MONEY); Putin (PERSON); Russia (GPE); India (GPE); China (GPE); Siberia (LOC); Yamal Peninsula (PERSON); China (GPE); Russia (GPE); Russian (NORP); some 45% (PERCENT); Poland (GPE); Poland (GPE); around 7% (PERCENT); Russian (NORP); Poland (GPE); later this year (DATE); Poland (GPE); many years (DATE); Several years ago (DATE); first (ORDINAL); LNG (ORG); Swinoujscie (ORG); the Baltic Sea (LOC); Norway (GPE); this year (DATE); Bulgaria (GPE); only about 120,000 (CARDINAL); Bulgaria (GPE); at least one month (DATE); Bulgaria (GPE); EU (ORG); Alexander Nikolov (PERSON); Fatih Birol (ORG); Paris (GPE); International Energy Agency (ORG); Russia (GPE); Russia (GPE); Europe (LOC); Russian (NORP); Toshkov (PERSON); Bulgaria (GPE); Monika Scislowska (PERSON); Warsaw (GPE); Jon Gambrell (PERSON); Lviv (GPE); Ukraine (GPE); Lorne Cook (PERSON); Brussels (GPE); Derek Gatopoulos (PERSON); Athens (GPE); Follow AP's (PERSON); Ukraine (GPE)"
2235430,"The White House (ORG); White House (ORG); COVID-19 (ORG); Hundreds (CARDINAL); Americans (NORP); COVID-19 (ORG); every day (DATE); the United States' (GPE); Americans (NORP); COVID-19 (ORG); Shira Doron (PERSON); Tufts Medical Center (ORG); ABC News (ORG); February (DATE); 10 (CARDINAL); COVID-19 (ORG); five (CARDINAL); about 20 (CARDINAL); COVID-19 (ORG); seven (CARDINAL); about 90% (PERCENT); COVID-19 (PERSON); Paxlovid (PERSON); Bebtelovimab (PERSON); 90% (PERCENT); Doron (PERSON); thousands (CARDINAL); Tuesday (DATE); the White House (ORG); Paxlovid (PERSON); Pfizer (ORG); COVID-19 (PERSON); Biden (PERSON); Tuesday (DATE); Paxlovid (PERSON); 90% (PERCENT); about 55,000 (CARDINAL); Americans (NORP); about 2.5 (CARDINAL); more than a month ago (DATE); the past week (DATE); U.S. (GPE); 44,000 (CARDINAL); each day (DATE); 40,000 (CARDINAL); the coming weeks (DATE); 20,000 (CARDINAL); COVID-19 (ORG); daily (DATE); COVID-19 (ORG); Paxlovid (PERSON); Colleen Kelley (PERSON); Emory University School of Medicine (ORG); ABC News (ORG); ABC News' (ORG); last summer (DATE); 150 (CARDINAL); nearly 4.8 million (CARDINAL); only one (CARDINAL); 10,000 (CARDINAL); COVID-19 for Black (ORG); Americans (NORP); COVID-19 for Black, Asian, (ORG); Latino (PERSON); Native American (NORP); about one (CARDINAL); two (CARDINAL); Americans (NORP); Americans (NORP); the Poor People's Campaign (ORG); the U.N. Sustainable Development Solutions Network (ORG); U.S. (GPE); Doron (PERSON); first (ORDINAL); Doron (PERSON); COVID-19 (ORG); Jay Bhatt (PERSON); the UIC School of Public Health (ORG); ABC News (ORG); COVID-19 (ORG); Bhatt (PERSON); millions (CARDINAL); Americans (NORP); COVID-19 (PERSON); CDC (ORG); Americans (NORP); COVID-19 (ORG); COVID-19 (ORG); Bhatt (PERSON); Matthew Cortland (PERSON); Paxlovid (PERSON); COVID-19 (ORG); Congress (ORG); Cortland (ORG)"
2239728,"British (NORP); Conservative (NORP); COVID-19 (ORG); April 27, 2022 (DATE); LONDON (GPE); British (NORP); Wednesday (DATE); Conservative (NORP); COVID-19 (ORG); thousands (CARDINAL); Two (CARDINAL); High Court (ORG); March (DATE); April 2020 (DATE); U.K. (GPE); late January 2020 (DATE); U.K. (GPE); 14 days (DATE); the first weeks (DATE); 20,000 (CARDINAL); British (NORP); the initial months (DATE); first (ORDINAL); 2020 (DATE); two (CARDINAL); COVID-19 (ORG); one (CARDINAL); the National Health Service (ORG); British (NORP); Boris Johnson (PERSON); COVID (ORG); Johnson (PERSON); the House of Commons (ORG); U.K. (GPE); COVID-19 (ORG); Matt Hancock (PERSON); decades (DATE); last year (DATE); Claimant Cathy Gardner (PERSON); April 2020 (DATE); Matt Hancock’s (WORK_OF_ART); first (ORDINAL); Gardner (PERSON); Johnson (PERSON); Britain (GPE); More than 174,000 (CARDINAL); Britain (GPE); Europe (LOC); Russia (GPE); Helen Wildbore (PERSON); the Relatives and Residents Association (ORG); first (ORDINAL); AP (ORG)"
2241325,"Poland (GPE); Bulgaria (GPE); Moscow (GPE); April 27, 2022 (DATE); WARSAW (GPE); Poland (GPE); Polish (NORP); Bulgarian (NORP); Moscow (GPE); Russia (GPE); Wednesday (DATE); European Union (ORG); Russian (NORP); Poland (GPE); Bulgaria (GPE); Russian (NORP); Vladimir Putin (PERSON); Russia (GPE); Bulgaria (GPE); Poland (GPE); Russian (NORP); Gazprom (ORG); Poland (GPE); Bulgaria (GPE); April 1 (DATE); Wednesday (DATE); Russian (NORP); European (NORP); Gazprom (ORG); Europe (LOC); European Commission (ORG); Ursula von der (PERSON); Leyen (GPE); Russia (GPE); Europe (LOC); Russia (GPE); $400 million (MONEY); Putin (PERSON); Russia (GPE); European (NORP); Putin (PERSON); Dmitry Peskov (PERSON); Russian (NORP); Russian (NORP); West (LOC); Polish (NORP); Mateusz Morawiecki (PERSON); Poland (GPE); Russia (GPE); Warsaw (GPE); Russia (GPE); Ukraine (GPE); Poland (GPE); Poland (GPE); Russia (GPE); Polish (NORP); Poles (NORP); Bulgarians (NORP); Russian (NORP); Nina Rudnicka (PERSON); Poznan University (ORG); Russia (GPE); Dobrin Todorov (PERSON); Sofia (GPE); Bulgarian (NORP); Ukrainian (NORP); Polish (NORP); Russia (GPE); Tuesday (DATE); 50 (CARDINAL); Russian (NORP); Gazprom (GPE); Poland (GPE); Gazprom (PERSON); Russian (NORP); Poland (GPE); Yamal (PERSON); early Wednesday (DATE); Russian (NORP); Poland (GPE); Bulgaria (GPE); later this year (DATE); Poland (GPE); 70% (PERCENT); around 7% (PERCENT); Several years ago (DATE); first (ORDINAL); LNG (ORG); Swinoujscie (ORG); the Baltic Sea (LOC); Norway (GPE); this year (DATE); Bulgarian (NORP); Kiril Petkov (PERSON); Russia (GPE); Gazprom (ORG); Ukraine (GPE); Russia (GPE); fifth (ORDINAL); Russia (GPE); Bulgarian (NORP); Bulgaria (GPE); Bulgaria (GPE); at least one month (DATE); Bulgaria (GPE); EU (ORG); Alexander Nikolov (PERSON); Russia (GPE); Western (NORP); Ukraine (GPE); its third month (DATE); Greek (NORP); Wednesday (DATE); Athens (GPE); Greece (GPE); Gazprom (GPE); May 25 (DATE); Greece (GPE); Gianna Bern (PERSON); University of Notre Dame (ORG); Poland (GPE); Bulgaria (GPE); Europe (LOC); Russia (GPE); European (NORP); Russia (GPE); India (GPE); China (GPE); Russia (GPE); Siberia (LOC); Yamal Peninsula (PERSON); China (GPE); Russia (GPE); Toshkov (PERSON); Bulgaria (GPE); Monika Scislowska (PERSON); Warsaw (GPE); Frank Jordans (PERSON); Berlin (GPE); Jon Gambrell (PERSON); Lviv (GPE); Ukraine (GPE); Lorne Cook (PERSON); Brussels (GPE); Derek Gatopoulos (PERSON); Athens (GPE); Fred Monyak (PERSON); Washington (GPE); Follow AP's (PERSON); Ukraine (GPE)"
2275096,"George Floyd (PERSON); May 2020 (DATE); Minneapolis (GPE); two-year (DATE); the Minnesota Department of Human Rights (ORG); Minneapolis (GPE); the Minneapolis Police Department (ORG); the Minnesota Human Rights Act (ORG); Wednesday (DATE); MPD (GPE); MPD (ORG); hundreds of hours (TIME); thousands (CARDINAL); The Department of Human Rights (ORG); the Minnesota Human Rights Act (ORG); George Floyd (PERSON); May 25, 2020 (DATE); Minneapolis (GPE); Derek Chauvin (PERSON); Chauvin (PERSON); April 20, 2021 (DATE); decades (DATE); Rebecca Lucero (PERSON); June 2020 (DATE); today (DATE); Ben Crump (PERSON); Antonio Romanucci (PERSON); Jeff Storms (PERSON); Floyd (PERSON); Minneapolis (GPE); Minneapolis (GPE); U.S. (GPE); Merrick Garland (PERSON); the Justice Department (ORG); Minneapolis (GPE); the Minneapolis Police Department (ORG); 2021 (DATE); The Department of Human Rights (ORG); Hennepin County District Court (ORG); June 2020 (DATE); Minneapolis (GPE); the Minneapolis Police Department (ORG); the Minnesota Justice Center (ORG); the Policing Project (ORG); the Minneapolis Foundation (ORG); MPD (ORG)"
2262917,"Ukraine (GPE); Russia (GPE); the United Nations (ORG); Antonio Guterres (PERSON); Biden (PERSON); Ukraine (GPE); KYIV (GPE); Ukraine (GPE); Ukraine (GPE); Russia (GPE); the United Nations (ORG); António Guterres (PERSON); Volodymyr Zelenskyy (PERSON); Ukraine (GPE); Russia (GPE); south (LOC); Mariupol (GPE); 2-month-long (DATE); Russia (GPE); Ukraine (GPE); Thursday (DATE); Radio Free Europe/Radio Liberty (ORG); Vira Hyrych (PERSON); Friday (DATE); Ten (CARDINAL); at least one (CARDINAL); Ukraine (GPE); Russia (GPE); Defense Ministry (ORG); Friday (DATE); Artem (NORP); Kyiv (GPE); barely an hour (TIME); Zelenskyy (PERSON); Guterres (ORG); Kyiv (PERSON); Russia (GPE); Russian (NORP); U.N. (ORG); Zelenskyy (PERSON); overnight (TIME); Vitali Klitschko (PERSON); Russian (NORP); Vladimir Putin (PERSON); Guterres (PERSON); Russian (NORP); Moscow (GPE); weeks ago (DATE); Ukrainian (NORP); Putin (PERSON); Donbas (GPE); Moscow (GPE); Ukraine (GPE); Moscow (GPE); Russia (GPE); Britain (GPE); Defense Ministry (ORG); Friday (DATE); Russia (GPE); One (CARDINAL); Guterres (PERSON); Mariupol (GPE); Ukrainian (NORP); up and hundreds (CARDINAL); Mariupol (GPE); Saviano Abreu (PERSON); U.N. (ORG); Zelenskyy (ORG); U.N. (ORG); Friday (DATE); Mariupol (ORG); the early days (DATE); An estimated 100,000 (CARDINAL); the city council (ORG); Thursday (DATE); Russian (NORP); some 2,000 (CARDINAL); Ukrainian (NORP); About 1,000 (CARDINAL); Ukraine (GPE); Azov Regiment (PERSON); Russians (NORP); Russia (GPE); Feb. 24 (DATE); post-Cold War (EVENT); Putin (PERSON); NATO (ORG); Europe (LOC); Ukraine (GPE); Russian (LANGUAGE); Donbas (PERSON); Russia (GPE); One (CARDINAL); Moscow (GPE); Ukraine (GPE); NATO (ORG); Ukraine (GPE); Kyiv (GPE); Ukrainian (NORP); Dmytro Kuleba (PERSON); Friday (DATE); Twitter (PRODUCT); NATO (ORG); Ukraine (GPE); A day (DATE); Russia (GPE); Ukraine (GPE); Ukraine (GPE); Dnipropetrovsk (GPE); Valentyn Reznichenko (ORG); two (CARDINAL); Russian Grad (PERSON); Friday (DATE); Russia (GPE); Kursk (PRODUCT); Roman Starovoit (PERSON); Ukraine (GPE); Russian (NORP); Russian (NORP); Thursday (DATE); Kyiv’s Shevchenkivsky (PERSON); recent weeks (DATE); the spring (DATE); more than 11 million (MONEY); Ukrainians (NORP); Lyman (ORG); Donetsk (GPE); Russian (NORP); Donbas (GPE); Tatiana Maksagory’s (ORG); this week (DATE); Maksagory (ORG); 14-year-old (DATE); Igor (ORG); Grandma (PERSON); Igor (PERSON); Thursday (DATE); Kyiv (PERSON); Moscow (GPE); first (ORDINAL); Associated Press (ORG); Jon Gambrell (PERSON); Yuras Karmanau (PERSON); Lviv (GPE); Mstyslav Chernov (PERSON); Kharkiv (GPE); Yesica Fisch (PERSON); Sloviansk (GPE); AP (ORG); AP (ORG); Ukraine (GPE)"
2266890,Japanese (NORP); Fumio Kishida (PERSON); Indonesian (NORP); Joko Widodo (PERSON); Ukraine (GPE); Friday (DATE); JAKARTA (GPE); Indonesia (GPE); Japanese (NORP); Fumio Kishida (PERSON); Indonesian (NORP); Joko Widodo (PERSON); Ukraine (GPE); Friday (DATE); The Ukraine war (EVENT); Kishida (ORG); Jakarta (GPE); Indonesia (GPE); Kishida (ORG); first (ORDINAL); eight-day (DATE); Vietnam (GPE); Thailand (GPE); Italy (GPE); the United Kingdom (GPE); Russia (GPE); Ukraine (GPE); Asia (LOC); Kishida (PERSON); Kishida and Widodo (ORG); Indonesia (GPE); 20 (CARDINAL); Indonesia (GPE); G-20 (PRODUCT); Friday (DATE); Ukraine (GPE); Volodymr Zelenskyy (PERSON); Russian (NORP); Vladimir Putin (PERSON); G-20 (PRODUCT); Bali (GPE); November (DATE); Putin (PERSON); Zelenskyy (ORG); Ukrainian (NORP); Indonesia (GPE); Indonesia (GPE); Constitution (LAW); Ukraine (GPE); Indonesia (GPE); Indonesia (GPE); Japanese (NORP); Japan (GPE); Indonesia (GPE); Widodo (ORG); Japan (GPE); Indonesia (GPE); third (ORDINAL); fifth (ORDINAL); two (CARDINAL); the Jakarta Mass Rapid Transit (ORG); Patimban Port (ORG); West Java (GPE)
2274916,John Kirby (PERSON); Pentagon (ORG); sec (ORG); John Kirby (PERSON); Ukraine (GPE); Pentagon (ORG); John Kirby (PERSON); Russian (NORP); Vladimir Putin (PERSON); Russian (NORP); Ukraine (GPE); Friday (DATE); Kirby (PERSON); Putin (PERSON); Ukraine (GPE); Ukraine (GPE); Kirby (PERSON); eight seconds (TIME); Kirby (PERSON); Kirby (PERSON); Putin (PERSON); Russians (NORP); Nazism (NORP); Ukraine (GPE); Russians (NORP); Ukraine (GPE); Russian (NORP); Ukraine (GPE); Ukraine (GPE); two (CARDINAL)
